id,name,psc,latitude,longitude,location,country
299,Bořenovice,76901,49.361618,17.564472,SRID=4326;POINT (49.361618 17.564472),CZ
300,Bořetice,69108,48.913124,16.853168,SRID=4326;POINT (48.913124 16.853168),CZ
301,Bořetice,39501,49.496166,15.11005,SRID=4326;POINT (49.496166 15.110050),CZ
302,Bořetín,37853,49.189321,15.211941,SRID=4326;POINT (49.189321 15.211941),CZ
303,Bořetín,39470,49.310234,14.947722,SRID=4326;POINT (49.310234 14.947722),CZ
304,Bořice,53862,49.97695,15.925435,SRID=4326;POINT (49.976950 15.925435),CZ
305,Bořislav,41501,50.579462,13.929313,SRID=4326;POINT (50.579462 13.929313),CZ
306,Bořitov,67921,49.425135,16.591291,SRID=4326;POINT (49.425135 16.591291),CZ
307,Boseň,29501,50.504204,15.022906,SRID=4326;POINT (50.504204 15.022906),CZ
308,Boskovice,68001,49.487612,16.660076,SRID=4326;POINT (49.487612 16.660076),CZ
309,Boskovštejn,67154,48.982797,15.929654,SRID=4326;POINT (48.982797 15.929654),CZ
310,Bošice,38481,49.089388,13.840431,SRID=4326;POINT (49.089388 13.840431),CZ
311,Bošilec,37365,49.149418,14.646319,SRID=4326;POINT (49.149418 14.646319),CZ
312,Bošín,56501,50.034233,16.203069,SRID=4326;POINT (50.034233 16.203069),CZ
313,Bošovice,68354,49.053609,16.836868,SRID=4326;POINT (49.053609 16.836868),CZ
314,Boudy,39804,49.448057,14.035591,SRID=4326;POINT (49.448057 14.035591),CZ
315,Bousín,79861,49.455207,16.889847,SRID=4326;POINT (49.455207 16.889847),CZ
316,Bousov,53843,49.901849,15.535529,SRID=4326;POINT (49.901849 15.535529),CZ
317,Bouzov,78325,49.704361,16.892988,SRID=4326;POINT (49.704361 16.892988),CZ
318,Bozkov,51213,50.640171,15.337206,SRID=4326;POINT (50.640171 15.337206),CZ
319,Božanov,54974,50.526878,16.365391,SRID=4326;POINT (50.526878 16.365391),CZ
320,Božejov,39461,49.362207,15.155899,SRID=4326;POINT (49.362207 15.155899),CZ
321,Božetice,39901,49.45123,14.444001,SRID=4326;POINT (49.451230 14.444001),CZ
322,Boží Dar,36301,50.409844,12.924571,SRID=4326;POINT (50.409844 12.924571),CZ
323,Božice,67164,48.836967,16.288856,SRID=4326;POINT (48.836967 16.288856),CZ
324,Božičany,36225,50.258843,12.769752,SRID=4326;POINT (50.258843 12.769752),CZ
325,Bradáčov,39143,49.490902,14.871519,SRID=4326;POINT (49.490902 14.871519),CZ
326,Brada-Rybníček,50601,50.465297,15.337606,SRID=4326;POINT (50.465297 15.337606),CZ
327,Bradlec,29306,50.451452,14.910293,SRID=4326;POINT (50.451452 14.910293),CZ
328,Bradlecká Lhota,50713,50.488672,15.396332,SRID=4326;POINT (50.488672 15.396332),CZ
329,Brambory,28601,49.97825,15.470316,SRID=4326;POINT (49.978250 15.470316),CZ
330,Braňany,43522,50.543055,13.700283,SRID=4326;POINT (50.543055 13.700283),CZ
331,Brandov,43547,50.63211,13.390831,SRID=4326;POINT (50.632110 13.390831),CZ
332,Brandýs nad Labem - Stará Boleslav,25001,50.186426,14.659344,SRID=4326;POINT (50.186426 14.659344),CZ
333,Brandýs nad Orlicí,56112,50.002042,16.285384,SRID=4326;POINT (50.002042 16.285384),CZ
334,Brandýsek,27341,50.18933,14.162098,SRID=4326;POINT (50.189330 14.162098),CZ
335,Branice,39843,49.402569,14.33964,SRID=4326;POINT (49.402569 14.339640),CZ
336,Braníškov,66471,49.294469,16.345762,SRID=4326;POINT (49.294469 16.345762),CZ
337,Branišov,37384,48.978807,14.395791,SRID=4326;POINT (48.978807 14.395791),CZ
338,Branišovice,67177,48.962911,16.431951,SRID=4326;POINT (48.962911 16.431951),CZ
339,Branka u Opavy,74741,49.888057,17.882754,SRID=4326;POINT (49.888057 17.882754),CZ
340,Brankovice,68333,49.156081,17.134911,SRID=4326;POINT (49.156081 17.134911),CZ
341,Branky,75645,49.461056,17.89306,SRID=4326;POINT (49.461056 17.893060),CZ
342,Branná,78825,50.15336,17.011954,SRID=4326;POINT (50.153360 17.011954),CZ
343,Branov,27023,50.012981,13.843021,SRID=4326;POINT (50.012981 13.843021),CZ
344,Bransouze,67521,49.302776,15.751924,SRID=4326;POINT (49.302776 15.751924),CZ
345,Brantice,79393,50.063603,17.629214,SRID=4326;POINT (50.063603 17.629214),CZ
346,Branžež,29402,50.507685,15.058005,SRID=4326;POINT (50.507685 15.058005),CZ
347,Braškov,27351,50.102133,14.100859,SRID=4326;POINT (50.102133 14.100859),CZ
348,Bratčice,66467,49.065247,16.523184,SRID=4326;POINT (49.065247 16.523184),CZ
349,Bratčice,28601,49.855317,15.430482,SRID=4326;POINT (49.855317 15.430482),CZ
350,Bratkovice,26223,49.740519,13.999043,SRID=4326;POINT (49.740519 13.999043),CZ
351,Bratronice,38801,49.365361,13.842454,SRID=4326;POINT (49.365361 13.842454),CZ
352,Bratronice,27363,50.067851,14.014265,SRID=4326;POINT (50.067851 14.014265),CZ
353,Bratrušov,78701,50.009487,16.949028,SRID=4326;POINT (50.009487 16.949028),CZ
354,Bratřejov,76312,49.222558,17.913427,SRID=4326;POINT (49.222558 17.913427),CZ
355,Bratřice,39501,49.516554,15.001328,SRID=4326;POINT (49.516554 15.001328),CZ
356,Bratříkovice,74752,49.932674,17.687641,SRID=4326;POINT (49.932674 17.687641),CZ
357,Bratřínov,25205,49.842681,14.340242,SRID=4326;POINT (49.842681 14.340242),CZ
358,Bravantice,74281,49.757218,18.082863,SRID=4326;POINT (49.757218 18.082863),CZ
359,Brázdim,25063,50.183633,14.58829,SRID=4326;POINT (50.183633 14.588290),CZ
360,Bražec,36471,50.172681,13.046575,SRID=4326;POINT (50.172681 13.046575),CZ
361,Brdy (vojenský újezd),26223,49.789268,13.903243,SRID=4326;POINT (49.789268 13.903243),CZ
362,Brloh,38206,48.92998,14.218667,SRID=4326;POINT (48.929980 14.218667),CZ
363,Brloh,53501,50.000688,15.557385,SRID=4326;POINT (50.000688 15.557385),CZ
364,Brňany,41201,50.481073,14.141967,SRID=4326;POINT (50.481073 14.141967),CZ
365,Brněnec,56904,49.627449,16.522125,SRID=4326;POINT (49.627449 16.522125),CZ
366,Brníčko,78975,49.894982,16.968308,SRID=4326;POINT (49.894982 16.968308),CZ
367,Brnířov,34506,49.382698,13.04969,SRID=4326;POINT (49.382698 13.049690),CZ
368,Brniště,47129,50.729288,14.703495,SRID=4326;POINT (50.729288 14.703495),CZ
369,Brno,60200,49.19516,16.606937,SRID=4326;POINT (49.195160 16.606937),CZ
370,Brod nad Dyjí,69181,48.875309,16.535482,SRID=4326;POINT (48.875309 16.535482),CZ
371,Brod nad Tichou,34815,49.835396,12.741203,SRID=4326;POINT (49.835396 12.741203),CZ
372,Brodce,29473,50.33078,14.86928,SRID=4326;POINT (50.330780 14.869280),CZ
373,Brodec,44001,50.295025,13.801725,SRID=4326;POINT (50.295025 13.801725),CZ
374,Brodek u Konice,79846,49.548791,16.83297,SRID=4326;POINT (49.548791 16.832970),CZ
375,Brodek u Prostějova,79807,49.370064,17.090164,SRID=4326;POINT (49.370064 17.090164),CZ
376,Brodek u Přerova,75103,49.484289,17.338354,SRID=4326;POINT (49.484289 17.338354),CZ
377,Brodeslavy,33141,49.953778,13.557097,SRID=4326;POINT (49.953778 13.557097),CZ
378,Broumov,55001,50.585758,16.331915,SRID=4326;POINT (50.585758 16.331915),CZ
379,Broumov,34815,49.889478,12.606805,SRID=4326;POINT (49.889478 12.606805),CZ
380,Broumy,26742,49.955171,13.852368,SRID=4326;POINT (49.955171 13.852368),CZ
381,Brozany nad Ohří,41181,50.453763,14.145512,SRID=4326;POINT (50.453763 14.145512),CZ
382,Brtnice,58832,49.307047,15.676522,SRID=4326;POINT (49.307047 15.676522),CZ
383,Brtnička,67527,49.237281,15.624317,SRID=4326;POINT (49.237281 15.624317),CZ
384,Brťov-Jeneč,67921,49.413781,16.517076,SRID=4326;POINT (49.413781 16.517076),CZ
385,Brumov,67923,49.462484,16.425856,SRID=4326;POINT (49.462484 16.425856),CZ
386,Brumov-Bylnice,76331,49.092465,18.022809,SRID=4326;POINT (49.092465 18.022809),CZ
387,Brumovice,69111,48.960895,16.89626,SRID=4326;POINT (48.960895 16.896260),CZ
388,Brumovice,74771,50.015393,17.749685,SRID=4326;POINT (50.015393 17.749685),CZ
389,Bruntál,79201,49.988277,17.463794,SRID=4326;POINT (49.988277 17.463794),CZ
390,Brusné,76861,49.36344,17.660807,SRID=4326;POINT (49.363440 17.660807),CZ
391,Brušperk,73944,49.700196,18.222205,SRID=4326;POINT (49.700196 18.222205),CZ
392,Bruzovice,73936,49.717092,18.409749,SRID=4326;POINT (49.717092 18.409749),CZ
393,Brzánky,41301,50.461941,14.301296,SRID=4326;POINT (50.461941 14.301296),CZ
394,Brzice,55205,50.444489,15.958411,SRID=4326;POINT (50.444489 15.958411),CZ
395,Brzkov,58813,49.526068,15.72724,SRID=4326;POINT (49.526068 15.727240),CZ
396,Břasy,33824,49.837107,13.578439,SRID=4326;POINT (49.837107 13.578439),CZ
397,Břeclav,69002,48.75324,16.882617,SRID=4326;POINT (48.753240 16.882617),CZ
398,Břehov,37341,49.022388,14.330668,SRID=4326;POINT (49.022388 14.330668),CZ
399,Břehy,53501,50.051994,15.577582,SRID=4326;POINT (50.051994 15.577582),CZ
400,Břest,76823,49.351167,17.440825,SRID=4326;POINT (49.351167 17.440825),CZ
401,Břestek,68708,49.094985,17.356023,SRID=4326;POINT (49.094985 17.356023),CZ
402,Břevnice,58001,49.631361,15.612697,SRID=4326;POINT (49.631361 15.612697),CZ
403,Březejc,59401,49.346399,16.091562,SRID=4326;POINT (49.346399 16.091562),CZ
404,Březí,26242,49.507873,13.797583,SRID=4326;POINT (49.507873 13.797583),CZ
405,Březí,69181,48.819377,16.567583,SRID=4326;POINT (48.819377 16.567583),CZ
406,Březí,59453,49.343279,16.216045,SRID=4326;POINT (49.343279 16.216045),CZ
407,Březí,25101,50.014766,14.699389,SRID=4326;POINT (50.014766 14.699389),CZ
408,Březí nad Oslavou,59214,49.502993,15.935697,SRID=4326;POINT (49.502993 15.935697),CZ
409,Březina,37821,49.290639,14.90976,SRID=4326;POINT (49.290639 14.909760),CZ
410,Březina,50601,50.434394,15.313367,SRID=4326;POINT (50.434394 15.313367),CZ
411,Březina,56923,49.651038,16.619713,SRID=4326;POINT (49.651038 16.619713),CZ
412,Březina,33824,49.807642,13.596901,SRID=4326;POINT (49.807642 13.596901),CZ
413,Březina,29411,50.548647,15.032901,SRID=4326;POINT (50.548647 15.032901),CZ
414,Březina,67905,49.282167,16.755163,SRID=4326;POINT (49.282167 16.755163),CZ
415,Březina,66601,49.281698,16.749623,SRID=4326;POINT (49.281698 16.749623),CZ
416,Březina (vojenský újezd),79805,49.368199,16.960939,SRID=4326;POINT (49.368199 16.960939),CZ
417,Březinky,56943,49.662787,16.78703,SRID=4326;POINT (49.662787 16.787030),CZ
418,Březiny,57201,49.690726,16.118233,SRID=4326;POINT (49.690726 16.118233),CZ
419,Březnice,39171,49.251874,14.514089,SRID=4326;POINT (49.251874 14.514089),CZ
420,Březnice,26272,49.557739,13.950734,SRID=4326;POINT (49.557739 13.950734),CZ
421,Březnice,76001,49.184965,17.656742,SRID=4326;POINT (49.184965 17.656742),CZ
422,Březník,67574,49.172155,16.194204,SRID=4326;POINT (49.172155 16.194204),CZ
423,Březno,29406,50.406292,15.005584,SRID=4326;POINT (50.406292 15.005584),CZ
424,Březno,43145,50.40228,13.420942,SRID=4326;POINT (50.402280 13.420942),CZ
425,Březolupy,68713,49.121484,17.580451,SRID=4326;POINT (49.121484 17.580451),CZ
426,Březová,36001,50.197494,12.870986,SRID=4326;POINT (50.197494 12.870986),CZ
427,Březová,35601,50.145752,12.643488,SRID=4326;POINT (50.145752 12.643488),CZ
428,Březová,74744,49.791678,17.865664,SRID=4326;POINT (49.791678 17.865664),CZ
429,Březová,26751,49.904184,13.883116,SRID=4326;POINT (49.904184 13.883116),CZ
430,Březová,68767,48.922188,17.742769,SRID=4326;POINT (48.922188 17.742769),CZ
431,Březová,76315,48.923332,17.741218,SRID=4326;POINT (48.923332 17.741218),CZ
432,Březová nad Svitavou,56902,49.644277,16.518096,SRID=4326;POINT (49.644277 16.518096),CZ
433,Březová-Oleško,25245,49.904148,14.411028,SRID=4326;POINT (49.904148 14.411028),CZ
434,Březovice,29424,50.470818,14.733711,SRID=4326;POINT (50.470818 14.733711),CZ
435,Březské,59453,49.330018,16.238271,SRID=4326;POINT (49.330018 16.238271),CZ
436,Březsko,79852,49.608693,16.892539,SRID=4326;POINT (49.608693 16.892539),CZ
437,Březůvky,76345,49.153427,17.699728,SRID=4326;POINT (49.153427 17.699728),CZ
438,Břežany,67165,48.870023,16.341852,SRID=4326;POINT (48.870023 16.341852),CZ
439,Břežany,34101,49.348864,13.61746,SRID=4326;POINT (49.348864 13.617460),CZ
440,Břežany,27034,50.00696,13.582896,SRID=4326;POINT (50.006960 13.582896),CZ
441,Břežany I,28002,50.035026,15.079055,SRID=4326;POINT (50.035026 15.079055),CZ
442,Břežany II,28201,50.093862,14.804403,SRID=4326;POINT (50.093862 14.804403),CZ
443,Břidličná,79351,49.911767,17.371179,SRID=4326;POINT (49.911767 17.371179),CZ
444,Bříství,28915,50.134028,14.841845,SRID=4326;POINT (50.134028 14.841845),CZ
445,Bříšťany,50801,50.316342,15.620923,SRID=4326;POINT (50.316342 15.620923),CZ
446,Bříza,41301,50.360615,14.216366,SRID=4326;POINT (50.360615 14.216366),CZ
447,Břvany,44001,50.401253,13.721648,SRID=4326;POINT (50.401253 13.721648),CZ
448,Bublava,35801,50.374494,12.505287,SRID=4326;POINT (50.374494 12.505287),CZ
449,Bubovice,26718,49.969761,14.166601,SRID=4326;POINT (49.969761 14.166601),CZ
450,Bučí,33152,49.885275,13.302879,SRID=4326;POINT (49.885275 13.302879),CZ
451,Bučina,56601,49.896972,16.192941,SRID=4326;POINT (49.896972 16.192941),CZ
452,Bučovice,68501,49.149402,17.003981,SRID=4326;POINT (49.149402 17.003981),CZ
453,Budčeves,50732,50.308573,15.254641,SRID=4326;POINT (50.308573 15.254641),CZ
454,Budeč,37892,49.087277,15.589973,SRID=4326;POINT (49.087277 15.589973),CZ
455,Budeč,59214,49.53647,15.912421,SRID=4326;POINT (49.536470 15.912421),CZ
456,Budětice,34201,49.283469,13.58477,SRID=4326;POINT (49.283469 13.584770),CZ
457,Budětsko,79852,49.587129,16.92698,SRID=4326;POINT (49.587129 16.926980),CZ
458,Budíkov,39601,49.579243,15.362705,SRID=4326;POINT (49.579243 15.362705),CZ
459,Budiměřice,28802,50.195426,15.098869,SRID=4326;POINT (50.195426 15.098869),CZ
460,Budislav,39201,49.293941,14.837518,SRID=4326;POINT (49.293941 14.837518),CZ
461,Budislav,56965,49.801511,16.174739,SRID=4326;POINT (49.801511 16.174739),CZ
462,Budíškovice,37891,49.076348,15.531006,SRID=4326;POINT (49.076348 15.531006),CZ
463,Budišov,67503,49.271484,16.003938,SRID=4326;POINT (49.271484 16.003938),CZ
464,Budišov nad Budišovkou,74787,49.79521,17.629792,SRID=4326;POINT (49.795210 17.629792),CZ
465,Budišovice,74764,49.861418,18.039719,SRID=4326;POINT (49.861418 18.039719),CZ
466,Budkov,38422,49.070156,14.007074,SRID=4326;POINT (49.070156 14.007074),CZ
467,Budkov,67542,49.054591,15.65903,SRID=4326;POINT (49.054591 15.659030),CZ
468,Budyně,38773,49.14606,14.071176,SRID=4326;POINT (49.146060 14.071176),CZ
469,Budyně nad Ohří,41118,50.404377,14.126018,SRID=4326;POINT (50.404377 14.126018),CZ
470,Buchlovice,68708,49.086371,17.338628,SRID=4326;POINT (49.086371 17.338628),CZ
471,Bujanov,38241,48.702429,14.429747,SRID=4326;POINT (48.702429 14.429747),CZ
472,Bujesily,33141,49.914681,13.574492,SRID=4326;POINT (49.914681 13.574492),CZ
473,Buk,38301,49.038011,13.845247,SRID=4326;POINT (49.038011 13.845247),CZ
474,Buk,75121,49.504545,17.468822,SRID=4326;POINT (49.504545 17.468822),CZ
475,Bukov,59251,49.454403,16.223666,SRID=4326;POINT (49.454403 16.223666),CZ
476,Buková,79848,49.509838,16.829233,SRID=4326;POINT (49.509838 16.829233),CZ
477,Buková,33452,49.537495,13.158861,SRID=4326;POINT (49.537495 13.158861),CZ
478,Buková u Příbramě,26223,49.755238,14.066683,SRID=4326;POINT (49.755238 14.066683),CZ
479,Bukovany,69631,49.042267,17.100961,SRID=4326;POINT (49.042267 17.100961),CZ
480,Bukovany,35755,50.166437,12.572766,SRID=4326;POINT (50.166437 12.572766),CZ
481,Bukovany,77900,49.60536,17.343594,SRID=4326;POINT (49.605360 17.343594),CZ
482,Bukovany,25741,49.822898,14.624388,SRID=4326;POINT (49.822898 14.624388),CZ
483,Bukovany,26272,49.574617,14.10264,SRID=4326;POINT (49.574617 14.102640),CZ
484,Bukovec,73984,49.556686,18.821553,SRID=4326;POINT (49.556686 18.821553),CZ
485,Bukovec,34562,49.586461,12.995414,SRID=4326;POINT (49.586461 12.995414),CZ
486,Bukovice,67923,49.406829,16.489825,SRID=4326;POINT (49.406829 16.489825),CZ
487,Bukovice,54954,50.549647,16.228038,SRID=4326;POINT (50.549647 16.228038),CZ
488,Bukovina,67905,49.297608,16.773268,SRID=4326;POINT (49.297608 16.773268),CZ
489,Bukovina nad Labem,53352,50.12496,15.823385,SRID=4326;POINT (50.124960 15.823385),CZ
490,Bukovina u Čisté,51401,50.542694,15.58394,SRID=4326;POINT (50.542694 15.583940),CZ
491,Bukovina u Přelouče,53501,49.948338,15.562977,SRID=4326;POINT (49.948338 15.562977),CZ
492,Bukovinka,67905,49.294279,16.805039,SRID=4326;POINT (49.294279 16.805039),CZ
493,Bukovka,53341,50.101131,15.625408,SRID=4326;POINT (50.101131 15.625408),CZ
494,Bukovník,34201,49.222588,13.661427,SRID=4326;POINT (49.222588 13.661427),CZ
495,Bukovno,29301,50.446863,14.840687,SRID=4326;POINT (50.446863 14.840687),CZ
496,Bukvice,50601,50.412586,15.294637,SRID=4326;POINT (50.412586 15.294637),CZ
497,Bulhary,69189,48.831565,16.748843,SRID=4326;POINT (48.831565 16.748843),CZ
498,Bulovka,46401,50.971244,15.12367,SRID=4326;POINT (50.971244 15.123670),CZ
499,Buřenice,39501,49.552815,15.066329,SRID=4326;POINT (49.552815 15.066329),CZ
500,Buš,25208,49.80341,14.384043,SRID=4326;POINT (49.803410 14.384043),CZ
501,Bušanovice,38422,49.115542,13.934788,SRID=4326;POINT (49.115542 13.934788),CZ
502,Bušín,78962,49.976227,16.837978,SRID=4326;POINT (49.976227 16.837978),CZ
503,Bušovice,33824,49.795629,13.534766,SRID=4326;POINT (49.795629 13.534766),CZ
504,Buštěhrad,27343,50.156043,14.189083,SRID=4326;POINT (50.156043 14.189083),CZ
505,Butoves,50601,50.386551,15.427515,SRID=4326;POINT (50.386551 15.427515),CZ
506,Buzice,38801,49.42273,13.932715,SRID=4326;POINT (49.422730 13.932715),CZ
507,Býčkovice,41201,50.559879,14.213625,SRID=4326;POINT (50.559879 14.213625),CZ
508,Býchory,28002,50.067727,15.273572,SRID=4326;POINT (50.067727 15.273572),CZ
509,Býkev,27601,50.347271,14.418129,SRID=4326;POINT (50.347271 14.418129),CZ
510,Bykoš,26701,49.883057,14.063765,SRID=4326;POINT (49.883057 14.063765),CZ
511,Býkovice,67971,49.430303,16.538385,SRID=4326;POINT (49.430303 16.538385),CZ
512,Býkov-Láryšov,79401,50.052449,17.687486,SRID=4326;POINT (50.052449 17.687486),CZ
513,Bylany,53801,49.957375,15.733261,SRID=4326;POINT (49.957375 15.733261),CZ
514,Bynovec,40502,50.820934,14.264287,SRID=4326;POINT (50.820934 14.264287),CZ
515,Bystrá,39601,49.50857,15.371288,SRID=4326;POINT (49.508570 15.371288),CZ
516,Bystrá nad Jizerou,51301,50.604834,15.401976,SRID=4326;POINT (50.604834 15.401976),CZ
517,Bystré,51801,50.321556,16.255333,SRID=4326;POINT (50.321556 16.255333),CZ
518,Bystré,56992,49.628557,16.346893,SRID=4326;POINT (49.628557 16.346893),CZ
519,Bystročice,77900,49.536347,17.193626,SRID=4326;POINT (49.536347 17.193626),CZ
520,Bystrovany,77900,49.597116,17.323754,SRID=4326;POINT (49.597116 17.323754),CZ
521,Bystřany,41761,50.628776,13.8643,SRID=4326;POINT (50.628776 13.864300),CZ
522,Bystřec,56154,50.011781,16.619105,SRID=4326;POINT (50.011781 16.619105),CZ
523,Bystřice,50723,50.392983,15.244218,SRID=4326;POINT (50.392983 15.244218),CZ
524,Bystřice,73995,49.63667,18.720488,SRID=4326;POINT (49.636670 18.720488),CZ
525,Bystřice,25751,49.732235,14.667506,SRID=4326;POINT (49.732235 14.667506),CZ
526,Bystřice nad Pernštejnem,59301,49.523046,16.261571,SRID=4326;POINT (49.523046 16.261571),CZ
527,Bystřice pod Hostýnem,76861,49.399337,17.674121,SRID=4326;POINT (49.399337 17.674121),CZ
528,Bystřice pod Lopeníkem,68755,48.974921,17.764159,SRID=4326;POINT (48.974921 17.764159),CZ
529,Bystřička,75624,49.415411,17.974099,SRID=4326;POINT (49.415411 17.974099),CZ
530,Byšice,27732,50.310544,14.61147,SRID=4326;POINT (50.310544 14.611470),CZ
531,Býškovice,75353,49.467566,17.714164,SRID=4326;POINT (49.467566 17.714164),CZ
532,Býšovec,59301,49.475308,16.289398,SRID=4326;POINT (49.475308 16.289398),CZ
533,Býšť,53322,50.132532,15.911265,SRID=4326;POINT (50.132532 15.911265),CZ
534,Byzhradec,51801,50.215939,16.1903,SRID=4326;POINT (50.215939 16.190300),CZ
535,Bzenec,69681,48.973463,17.266959,SRID=4326;POINT (48.973463 17.266959),CZ
536,Bzová,26743,49.897991,13.862507,SRID=4326;POINT (49.897991 13.862507),CZ
537,Bžany,41501,50.589151,13.879624,SRID=4326;POINT (50.589151 13.879624),CZ
538,Cebiv,34952,49.829449,12.979175,SRID=4326;POINT (49.829449 12.979175),CZ
539,Cehnice,38752,49.215169,14.029493,SRID=4326;POINT (49.215169 14.029493),CZ
540,Cejle,58851,49.3694,15.472878,SRID=4326;POINT (49.369400 15.472878),CZ
541,Cekov,33808,49.821968,13.763901,SRID=4326;POINT (49.821968 13.763901),CZ
542,Cep,37901,48.919602,14.807457,SRID=4326;POINT (48.919602 14.807457),CZ
543,Cerekvice nad Bystřicí,50777,50.333348,15.723633,SRID=4326;POINT (50.333348 15.723633),CZ
544,Cerekvice nad Loučnou,56953,49.898991,16.215295,SRID=4326;POINT (49.898991 16.215295),CZ
545,Cerekvička-Rosice,58833,49.334875,15.587278,SRID=4326;POINT (49.334875 15.587278),CZ
546,Cerhenice,28102,50.071376,15.07214,SRID=4326;POINT (50.071376 15.072140),CZ
547,Cerhonice,39804,49.418097,14.055739,SRID=4326;POINT (49.418097 14.055739),CZ
548,Cerhovice,26761,49.849643,13.834934,SRID=4326;POINT (49.849643 13.834934),CZ
549,Cetechovice,76802,49.172391,17.261484,SRID=4326;POINT (49.172391 17.261484),CZ
550,Cetenov,46348,50.644523,14.917705,SRID=4326;POINT (50.644523 14.917705),CZ
551,Cetkovice,67938,49.578884,16.721351,SRID=4326;POINT (49.578884 16.721351),CZ
552,Cetoraz,39411,49.455335,14.957412,SRID=4326;POINT (49.455335 14.957412),CZ
553,Cetyně,26231,49.599728,14.121455,SRID=4326;POINT (49.599728 14.121455),CZ
